sleeper_id,projection_url,player_data-player,player_data-opponent,player_data-company,player_data-team,player_data-player_id,player_data-updated_at,player_data-game_id,player_data-sport,player_data-season_type,player_data-season,player_data-week,player_data-last_modified,player_data-category,rush_yd,rush_td,rush_fd,rush_att,rush_2pt,rec_yd,rec_td,rec_fd,rec_5_9,rec_40p,rec_30_39,rec_20_29,rec_10_19,rec_0_4,rec,pts_std,pts_ppr,pts_half_ppr,gp,fum_lost,bonus_rec_rb,adp_std,adp_rookie,adp_ppr,adp_idp,adp_half_ppr,adp_dynasty_std,adp_dynasty_ppr,adp_dynasty_half_ppr,adp_dynasty_2qb,adp_dynasty,adp_2qb,bonus_rec_wr,bonus_rec_te,pass_yd,pass_td,pass_int,pass_fd,pass_cmp,pass_att,pass_2pt,cmp_pct,player_data-date
11629,https://api.sleeper.com/projections/nfl/player/11629?season_type=regular&season=2024,,NA,rotowire,BAL,11629,1721634608647,season,nfl,regular,2024,NA,1721634608647,proj,7,NA,0.7,1,NA,394,3,39.4,6.4,3.2,3.2,6.4,9.6,6.4,32,58.1,90.1,74.1,18,NA,NA,215,999,233.5,277.4,215,195.3,185.1,195.3,201.9,999,215.7,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5870,https://api.sleeper.com/projections/nfl/player/5870?season_type=regular&season=2024,,NA,rotowire,NYG,5870,1721634613564,season,nfl,regular,2024,NA,1721634613564,proj,414,3,41.4,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.32,227.32,227.32,18,3,NA,205.1,999,229.2,226.1,205.1,250.8,287.6,250.8,151.3,999,130.8,NA,NA,2923,16,9,292.3,274,423,1,64.78,NA
4080,https://api.sleeper.com/projections/nfl/player/4080?season_type=regular&season=2024,,NA,rotowire,ARI,4080,1721634611402,season,nfl,regular,2024,NA,1721634611402,proj,7,NA,0.7,2,NA,450,3,45,7.6,3.8,3.8,7.6,11.4,7.6,38,61.7,99.7,80.7,18,1,NA,214.7,999,238.4,424.5,214.7,229.6,251.1,229.6,241.4,999,218.7,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3286,https://api.sleeper.com/projections/nfl/player/3286?season_type=regular&season=2024,,NA,rotowire,LAR,3286,1721634610855,season,nfl,regular,2024,NA,1721634610855,proj,11,NA,1.1,1,NA,584,5,58.4,9.4,4.7,4.7,9.4,14.1,9.4,47,89.5,136.5,113,18,NA,NA,197.5,999,226.8,395.2,197.5,302.4,290.2,302.4,284.3,999,215.6,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9225,https://api.sleeper.com/projections/nfl/player/9225?season_type=regular&season=2024,,NA,rotowire,JAX,9225,1721634617750,season,nfl,regular,2024,NA,1721634617750,proj,260,2,26,62,NA,65,NA,6.5,1.8,0.9,0.9,1.8,2.7,1.8,9,44.5,53.5,49,18,NA,9,213.2,999,235,338.6,213.2,197.6,203.3,197.6,209.7,999,226.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7591,https://api.sleeper.com/projections/nfl/player/7591?season_type=regular&season=2024,,NA,rotowire,PIT,7591,1721634615829,season,nfl,regular,2024,NA,1721634615829,proj,192,1,19.2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.56,67.56,67.56,18,1,NA,209.1,999,233,172.4,209.1,193.1,197.1,193.1,125.8,999,149.2,NA,NA,784,4,3,78.4,68,112,NA,60.71,NA
9482,https://api.sleeper.com/projections/nfl/player/9482?season_type=regular&season=2024,,NA,rotowire,LV,9482,1721634617770,season,nfl,regular,2024,NA,1721634617770,proj,NA,NA,NA,NA,NA,287,2,28.7,5.4,2.7,2.7,5.4,8.1,5.4,27,40.7,67.7,54.2,18,NA,NA,218.7,999,255.2,262.8,218.7,189.7,187.6,189.7,188.6,999,202.4,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA
4993,https://api.sleeper.com/projections/nfl/player/4993?season_type=regular&season=2024,,NA,rotowire,CIN,4993,1721634612458,season,nfl,regular,2024,NA,1721634612458,proj,NA,NA,NA,NA,NA,259,2,25.9,4.8,2.4,2.4,4.8,7.2,4.8,24,37.9,61.9,49.9,18,NA,NA,217.5,999,232.9,346.2,217.5,238.2,253.5,238.2,238.9,999,208,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
11618,https://api.sleeper.com/projections/nfl/player/11618?season_type=regular&season=2024,,NA,rotowire,TB,11618,1721634608632,season,nfl,regular,2024,NA,1721634608632,proj,20,NA,2,3,NA,530,3,53,10,5,5,10,15,10,50,73,123,98,18,NA,NA,208.1,999,230.3,281.2,208.1,183.6,179.8,183.6,184,999,209.1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9484,https://api.sleeper.com/projections/nfl/player/9484?season_type=regular&season=2024,,NA,rotowire,GB,9484,1721634617773,season,nfl,regular,2024,NA,1721634617773,proj,NA,NA,NA,NA,NA,355,3,35.5,6.8,3.4,3.4,6.8,10.2,6.8,34,53.5,87.5,70.5,18,NA,NA,215.8,999,240,291.5,215.8,179.2,179.8,179.2,183.9,999,199.8,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
6865,https://api.sleeper.com/projections/nfl/player/6865?season_type=regular&season=2024,,NA,rotowire,LAR,6865,1721634614844,season,nfl,regular,2024,NA,1721634614844,proj,NA,NA,NA,NA,NA,333,3,33.3,6.2,3.1,3.1,6.2,9.3,6.2,31,51.3,82.3,66.8,18,NA,NA,232.2,999,231.2,407.1,232.2,311.6,280.3,311.6,247.4,999,220.7,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
3225,https://api.sleeper.com/projections/nfl/player/3225?season_type=regular&season=2024,,NA,rotowire,TEN,3225,1721634610786,season,nfl,regular,2024,NA,1721634610786,proj,8,NA,0.8,2,NA,505,3,50.5,9.8,4.9,4.9,9.8,14.7,9.8,49,67.3,116.3,91.8,18,1,NA,219.7,999,237.9,357.2,219.7,219.9,221.8,219.9,237.1,999,223.9,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11621,https://api.sleeper.com/projections/nfl/player/11621?season_type=regular&season=2024,,NA,rotowire,LAC,11621,1721634608636,season,nfl,regular,2024,NA,1721634608636,proj,6,NA,0.6,1,NA,246,1,24.6,4,2,2,4,6,4,20,31.2,51.2,41.2,18,NA,NA,209.5,999,244.5,284.6,209.5,185.4,182.4,185.4,200,999,245.3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8219,https://api.sleeper.com/projections/nfl/player/8219?season_type=regular&season=2024,,NA,rotowire,IND,8219,1721634616734,season,nfl,regular,2024,NA,1721634616734,proj,NA,NA,NA,NA,NA,292,2,29.2,5.2,2.6,2.6,5.2,7.8,5.2,26,41.2,67.2,54.2,18,NA,NA,227.6,999,236.7,388.1,227.6,241.9,254.4,241.9,230.1,999,221,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
8172,https://api.sleeper.com/projections/nfl/player/8172?season_type=regular&season=2024,,NA,rotowire,DEN,8172,1721634616665,season,nfl,regular,2024,NA,1721634616665,proj,NA,NA,NA,NA,NA,273,2,27.3,5.2,2.6,2.6,5.2,7.8,5.2,26,39.3,65.3,52.3,18,NA,NA,237,999,242,335.1,237,214.8,215.1,214.8,206.9,999,219.1,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
11651,https://api.sleeper.com/projections/nfl/player/11651?season_type=regular&season=2024,,NA,rotowire,SF,11651,1721634608674,season,nfl,regular,2024,NA,1721634608674,proj,240,2,24,58,NA,75,NA,7.5,2,1,1,2,3,2,10,43.5,53.5,48.5,18,NA,10,203.7,999,243,295,203.7,194,200,194,209.9,999,237.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11577,https://api.sleeper.com/projections/nfl/player/11577?season_type=regular&season=2024,,NA,rotowire,PHI,11577,1721634608577,season,nfl,regular,2024,NA,1721634608577,proj,301,2,30.1,70,NA,88,1,8.8,2.4,1.2,1.2,2.4,3.6,2.4,12,56.9,68.9,62.9,18,NA,12,212.6,999,245.8,293.2,212.6,188.7,185.3,188.7,207.6,999,238.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6011,https://api.sleeper.com/projections/nfl/player/6011?season_type=regular&season=2024,,NA,rotowire,LV,6011,1721634613764,season,nfl,regular,2024,NA,1721634613764,proj,122,2,12.2,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.88,151.88,151.88,18,NA,NA,239.2,999,251,254,239.2,314.8,301.4,314.8,173.4,999,146.1,NA,NA,2192,12,8,219.2,210,325,NA,64.62,NA
4111,https://api.sleeper.com/projections/nfl/player/4111?season_type=regular&season=2024,,NA,rotowire,CLE,4111,1721634611443,season,nfl,regular,2024,NA,1721634611443,proj,302,2,30.2,72,NA,74,NA,7.4,2,1,1,2,3,2,10,49.6,59.6,54.6,18,NA,10,229.7,999,245.6,459.9,229.7,242.7,264,242.7,265.5,999,236.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5970,https://api.sleeper.com/projections/nfl/player/5970?season_type=regular&season=2024,,NA,rotowire,ARI,5970,1721634613703,season,nfl,regular,2024,NA,1721634613703,proj,24,NA,2.4,5,NA,514,3,51.4,10.4,5.2,5.2,10.4,15.6,10.4,52,71.8,123.8,97.8,18,NA,NA,231.5,999,241.5,398.9,231.5,235.4,251.7,235.4,249.4,999,227.4,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6828,https://api.sleeper.com/projections/nfl/player/6828?season_type=regular&season=2024,,NA,rotowire,GB,6828,1721634614795,season,nfl,regular,2024,NA,1721634614795,proj,326,3,32.6,78,NA,71,NA,7.1,2,1,1,2,3,2,10,55.7,65.7,60.7,18,1,10,233.7,999,253,345.9,233.7,207.2,193.3,207.2,227.8,999,227.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9497,https://api.sleeper.com/projections/nfl/player/9497?season_type=regular&season=2024,,NA,rotowire,NYG,9497,1721634617791,season,nfl,regular,2024,NA,1721634617791,proj,4,NA,0.4,1,NA,403,2,40.3,5.4,2.7,2.7,5.4,8.1,5.4,27,52.7,79.7,66.2,18,NA,NA,236,999,247.8,350.6,236,203.3,206.3,203.3,218.9,999,244.5,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4951,https://api.sleeper.com/projections/nfl/player/4951?season_type=regular&season=2024,,NA,rotowire,LAC,4951,1721634612403,season,nfl,regular,2024,NA,1721634612403,proj,5,NA,0.5,1,NA,389,2,38.9,5.8,2.9,2.9,5.8,8.7,5.8,29,51.4,80.4,65.9,18,NA,NA,241.3,999,249.2,441.4,241.3,230.7,257.1,230.7,243.9,999,230.1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4454,https://api.sleeper.com/projections/nfl/player/4454?season_type=regular&season=2024,,NA,rotowire,NE,4454,1721634611836,season,nfl,regular,2024,NA,1721634611836,proj,12,NA,1.2,2,NA,493,3,49.3,7.8,3.9,3.9,7.8,11.7,7.8,39,68.5,107.5,88,18,NA,NA,243.2,999,250.7,455.8,243.2,268,305.4,268,278.8,999,239.1,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11574,https://api.sleeper.com/projections/nfl/player/11574?season_type=regular&season=2024,,NA,rotowire,LV,11574,1721634608572,season,nfl,regular,2024,NA,1721634608572,proj,172,1,17.2,42,NA,88,NA,8.8,2.4,1.2,1.2,2.4,3.6,2.4,12,32,44,38,18,NA,12,239.8,999,251.4,353,239.8,215.7,211.8,215.7,221.1,999,242.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5906,https://api.sleeper.com/projections/nfl/player/5906?season_type=regular&season=2024,,NA,rotowire,BUF,5906,1721634613615,season,nfl,regular,2024,NA,1721634613615,proj,NA,NA,NA,NA,NA,317,3,31.7,5.8,2.9,2.9,5.8,8.7,5.8,29,49.7,78.7,64.2,18,NA,NA,245.2,999,254.6,439.6,245.2,245.4,259.4,245.4,251.9,999,231.6,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
6149,https://api.sleeper.com/projections/nfl/player/6149?season_type=regular&season=2024,,NA,rotowire,NYG,6149,1721634613946,season,nfl,regular,2024,NA,1721634613946,proj,5,NA,0.5,1,NA,550,3,55,7.6,3.8,3.8,7.6,11.4,7.6,38,73.5,111.5,92.5,18,NA,NA,242.1,999,248.1,461.6,242.1,260.9,308.7,260.9,267.6,999,232.2,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1339,https://api.sleeper.com/projections/nfl/player/1339?season_type=regular&season=2024,,NA,rotowire,WAS,1339,1721634609816,season,nfl,regular,2024,NA,1721634609816,proj,NA,NA,NA,NA,NA,250,2,25,5.2,2.6,2.6,5.2,7.8,5.2,26,37,63,50,18,NA,NA,238.3,999,256,461.8,238.3,329.2,311.9,329.2,290.5,999,229.2,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
7601,https://api.sleeper.com/projections/nfl/player/7601?season_type=regular&season=2024,,NA,rotowire,ATL,7601,1721634615842,season,nfl,regular,2024,NA,1721634615842,proj,91,1,9.1,16,NA,282,2,28.2,5.8,2.9,2.9,5.8,8.7,5.8,29,55.3,84.3,69.8,18,NA,NA,244.1,999,257.3,361.2,244.1,212.9,219.4,212.9,229.7,999,245.1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4943,https://api.sleeper.com/projections/nfl/player/4943?season_type=regular&season=2024,,NA,rotowire,MIN,4943,1721634612395,season,nfl,regular,2024,NA,1721634612395,proj,41,1,4.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.22,52.22,52.22,18,NA,NA,272.1,999,269.1,323.4,272.1,353.5,335.3,353.5,214.5,999,182.9,NA,NA,653,4,2,65.3,59,95,1,62.11,NA
8117,https://api.sleeper.com/projections/nfl/player/8117?season_type=regular&season=2024,,NA,rotowire,DAL,8117,1721634616584,season,nfl,regular,2024,NA,1721634616584,proj,5,NA,0.5,1,NA,358,2,35.8,6.2,3.1,3.1,6.2,9.3,6.2,31,48.3,79.3,63.8,18,NA,NA,230.6,999,269.4,412.8,230.6,244.3,284.6,244.3,253.3,999,241.2,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4973,https://api.sleeper.com/projections/nfl/player/4973?season_type=regular&season=2024,,NA,rotowire,LAC,4973,1721634612431,season,nfl,regular,2024,NA,1721634612431,proj,NA,NA,NA,NA,NA,288,2,28.8,5.6,2.8,2.8,5.6,8.4,5.6,28,40.8,68.8,54.8,18,NA,NA,275.1,999,271.8,521.9,275.1,356.7,341.9,356.7,291.4,999,235.5,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
5995,https://api.sleeper.com/projections/nfl/player/5995?season_type=regular&season=2024,,NA,rotowire,BAL,5995,1721634613739,season,nfl,regular,2024,NA,1721634613739,proj,133,1,13.3,31,NA,139,1,13.9,3.8,1.9,1.9,3.8,5.7,3.8,19,39.2,58.2,48.7,18,NA,19,269.9,999,272.6,558,269.9,312,347.4,312,323.9,999,275.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10866,https://api.sleeper.com/projections/nfl/player/10866?season_type=regular&season=2024,,NA,rotowire,LV,10866,1721634607554,season,nfl,regular,2024,NA,1721634607554,proj,28,NA,2.8,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.72,83.72,83.72,18,3,NA,267,999,273.3,309.6,267,323.7,344.2,323.7,205.8,999,198,NA,NA,1523,8,6,152.3,144,228,NA,63.16,NA
9505,https://api.sleeper.com/projections/nfl/player/9505?season_type=regular&season=2024,,NA,rotowire,DAL,9505,1721634617809,season,nfl,regular,2024,NA,1721634617809,proj,183,2,18.3,43,NA,96,1,9.6,2.6,1.3,1.3,2.6,3.9,2.6,13,45.9,58.9,52.4,18,NA,13,275.4,999,274.3,466.5,275.4,256,295.3,256,266.3,999,272.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8225,https://api.sleeper.com/projections/nfl/player/8225?season_type=regular&season=2024,,NA,rotowire,NYG,8225,1721634616742,season,nfl,regular,2024,NA,1721634616742,proj,NA,NA,NA,NA,NA,263,2,26.3,5.2,2.6,2.6,5.2,7.8,5.2,26,38.3,64.3,51.3,18,NA,NA,273.3,999,275.2,405,273.3,315.9,298.9,315.9,256.6,999,233.7,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
11559,https://api.sleeper.com/projections/nfl/player/11559?season_type=regular&season=2024,,NA,rotowire,ATL,11559,1721634608547,season,nfl,regular,2024,NA,1721634608547,proj,38,1,3.8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.16,34.16,34.16,18,1,NA,233.1,999,275.6,216,233.1,167.3,169.1,167.3,116.4,999,190.6,NA,NA,409,3,2,40.9,38,61,NA,62.3,NA
7596,https://api.sleeper.com/projections/nfl/player/7596?season_type=regular&season=2024,,NA,rotowire,CLE,7596,1721634615836,season,nfl,regular,2024,NA,1721634615836,proj,18,NA,1.8,4,NA,412,3,41.2,7.6,3.8,3.8,7.6,11.4,7.6,38,61,99,80,18,NA,NA,235.6,999,278.3,367.5,235.6,208.7,218.1,208.7,223,999,243.2,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7567,https://api.sleeper.com/projections/nfl/player/7567?season_type=regular&season=2024,,NA,rotowire,PHI,7567,1721634615800,season,nfl,regular,2024,NA,1721634615800,proj,188,1,18.8,45,NA,104,1,10.4,2.8,1.4,1.4,2.8,4.2,2.8,14,39.2,53.2,46.2,18,1,14,245.2,999,277.3,469.6,245.2,233.2,257.5,233.2,245,999,253.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10863,https://api.sleeper.com/projections/nfl/player/10863?season_type=regular&season=2024,,NA,rotowire,NO,10863,1721634607551,season,nfl,regular,2024,NA,1721634607551,proj,5,NA,0.5,1,NA,367,2,36.7,5.2,2.6,2.6,5.2,7.8,5.2,26,49.2,75.2,62.2,18,NA,NA,280.2,999,281.4,431.1,280.2,233.9,248,233.9,236.9,999,247.6,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11610,https://api.sleeper.com/projections/nfl/player/11610?season_type=regular&season=2024,,NA,rotowire,MIA,11610,1721634608621,season,nfl,regular,2024,NA,1721634608621,proj,25,NA,2.5,4,NA,302,2,30.2,4.8,2.4,2.4,4.8,7.2,4.8,24,44.7,68.7,56.7,18,NA,NA,281.6,999,283.8,352.7,281.6,209.5,207.2,209.5,220.3,999,248.3,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4171,https://api.sleeper.com/projections/nfl/player/4171?season_type=regular&season=2024,,NA,rotowire,DEN,4171,1721634611521,season,nfl,regular,2024,NA,1721634611521,proj,5,NA,0.5,1,NA,381,2,38.1,6,3,3,6,9,6,30,50.6,80.6,65.6,18,NA,NA,271.5,999,281.9,586.1,271.5,316,311.9,316,305.5,999,251.6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7066,https://api.sleeper.com/projections/nfl/player/7066?season_type=regular&season=2024,,NA,rotowire,NE,7066,1721634615107,season,nfl,regular,2024,NA,1721634615107,proj,6,NA,0.6,1,NA,427,3,42.7,6.6,3.3,3.3,6.6,9.9,6.6,33,61.3,94.3,77.8,18,NA,NA,279.1,999,279.6,479.1,279.1,245.4,263.6,245.4,263.7,999,250.7,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6151,https://api.sleeper.com/projections/nfl/player/6151?season_type=regular&season=2024,,NA,rotowire,CAR,6151,1721634613949,season,nfl,regular,2024,NA,1721634613949,proj,194,1,19.4,47,NA,44,NA,4.4,1.2,0.6,0.6,1.2,1.8,1.2,6,27.8,33.8,30.8,18,1,6,247.9,999,285.6,370.4,247.9,239.3,250.6,239.3,244.1,999,251.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9492,https://api.sleeper.com/projections/nfl/player/9492?season_type=regular&season=2024,,NA,rotowire,TB,9492,1721634617784,season,nfl,regular,2024,NA,1721634617784,proj,18,NA,1.8,3,NA,312,2,31.2,5,2.5,2.5,5,7.5,5,25,45,70,57.5,18,NA,NA,283.8,999,286.6,463.4,283.8,257,266.4,257,255.1,999,279.7,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8135,https://api.sleeper.com/projections/nfl/player/8135?season_type=regular&season=2024,,NA,rotowire,TEN,8135,1721634616615,season,nfl,regular,2024,NA,1721634616615,proj,22,NA,2.2,4,NA,340,2,34,5.2,2.6,2.6,5.2,7.8,5.2,26,46.2,72.2,59.2,18,1,NA,281.5,999,284.9,359.7,281.5,205.3,210,205.3,219.8,999,249.5,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7593,https://api.sleeper.com/projections/nfl/player/7593?season_type=regular&season=2024,,NA,rotowire,IND,7593,1721634615831,season,nfl,regular,2024,NA,1721634615831,proj,318,2,31.8,75,NA,75,NA,7.5,2,1,1,2,3,2,10,51.3,61.3,56.3,18,NA,10,257.6,999,290,515.9,257.6,286.3,321.1,286.3,281.6,999,255.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11570,https://api.sleeper.com/projections/nfl/player/11570?season_type=regular&season=2024,,NA,rotowire,BAL,11570,1721634608567,season,nfl,regular,2024,NA,1721634608567,proj,223,2,22.3,51,NA,91,NA,9.1,2.4,1.2,1.2,2.4,3.6,2.4,12,43.4,55.4,49.4,18,NA,12,277.7,999,297.7,365.9,277.7,221.6,239.9,221.6,231.5,999,263.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11573,https://api.sleeper.com/projections/nfl/player/11573?season_type=regular&season=2024,,NA,rotowire,BUF,11573,1721634608571,season,nfl,regular,2024,NA,1721634608571,proj,171,1,17.1,40,NA,51,NA,5.1,1.4,0.7,0.7,1.4,2.1,1.4,7,28.2,35.2,31.7,18,NA,7,299.7,999,301.7,369.7,299.7,211.4,208.9,211.4,239.1,999,310.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10223,https://api.sleeper.com/projections/nfl/player/10223?season_type=regular&season=2024,,NA,rotowire,NYG,10223,1721634607465,season,nfl,regular,2024,NA,1721634607465,proj,230,2,23,56,NA,90,NA,9,2.4,1.2,1.2,2.4,3.6,2.4,12,44,56,50,18,NA,12,389.6,999,298.1,519.7,389.6,304.1,289.9,304.1,268.5,999,257.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8162,https://api.sleeper.com/projections/nfl/player/8162?season_type=regular&season=2024,,NA,rotowire,SEA,8162,1721634616653,season,nfl,regular,2024,NA,1721634616653,proj,41,1,4.1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.18,36.18,36.18,18,1,NA,425.8,999,535.7,317.7,425.8,274.1,292.2,274.1,191,999,217.9,NA,NA,452,3,2,45.2,43,66,NA,65.15,NA
11562,https://api.sleeper.com/projections/nfl/player/11562?season_type=regular&season=2024,,NA,rotowire,NO,11562,1721634608556,season,nfl,regular,2024,NA,1721634608556,proj,10,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,18,NA,NA,513.3,999,578.2,288,513.3,227.9,243.4,227.9,191.1,999,261.9,NA,NA,100,1,NA,10,9,15,NA,60,NA
11567,https://api.sleeper.com/projections/nfl/player/11567?season_type=regular&season=2024,,NA,rotowire,NYJ,11567,1721634608563,season,nfl,regular,2024,NA,1721634608563,proj,10,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.52,11.52,11.52,18,NA,NA,449.7,999,508.4,353.3,449.7,259,287.2,259,215.4,999,557.6,NA,NA,188,1,1,18.8,17,28,NA,60.71,NA
11592,https://api.sleeper.com/projections/nfl/player/11592?season_type=regular&season=2024,,NA,rotowire,CIN,11592,1721634608597,season,nfl,regular,2024,NA,1721634608597,proj,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,463.4,999,647.9,343.8,463.4,224.3,241,224.3,221.7,999,267.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11599,https://api.sleeper.com/projections/nfl/player/11599?season_type=regular&season=2024,,NA,rotowire,HOU,11599,1721634608606,season,nfl,regular,2024,NA,1721634608606,proj,NA,NA,NA,NA,NA,245,2,24.5,4.6,2.3,2.3,4.6,6.9,4.6,23,36.5,59.5,48,18,NA,NA,418.9,999,700.8,359.5,418.9,221.1,217.4,221.1,225.6,999,271.1,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
10225,https://api.sleeper.com/projections/nfl/player/10225?season_type=regular&season=2024,,NA,rotowire,CAR,10225,1721634607469,season,nfl,regular,2024,NA,1721634607469,proj,8,NA,0.8,1,NA,314,2,31.4,5.2,2.6,2.6,5.2,7.8,5.2,26,44.2,70.2,57.2,18,NA,NA,266.5,999,307.7,450,266.5,225,221.9,225,233.5,999,274,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11616,https://api.sleeper.com/projections/nfl/player/11616?season_type=regular&season=2024,,NA,rotowire,SF,11616,1721634608629,season,nfl,regular,2024,NA,1721634608629,proj,6,NA,0.6,1,NA,134,1,13.4,2.2,1.1,1.1,2.2,3.3,2.2,11,20,31,25.5,18,NA,NA,385,999,612.5,368.5,385,231.4,247.3,231.4,232.5,999,316.5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7610,https://api.sleeper.com/projections/nfl/player/7610?season_type=regular&season=2024,,NA,rotowire,DAL,7610,1721634615854,season,nfl,regular,2024,NA,1721634615854,proj,19,NA,1.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7,12.7,12.7,18,NA,NA,453.3,999,699.1,419.1,453.3,317.9,341,317.9,233.3,999,302.1,NA,NA,195,1,1,19.5,17,28,NA,60.71,NA
11595,https://api.sleeper.com/projections/nfl/player/11595?season_type=regular&season=2024,,NA,rotowire,KC,11595,1721634608601,season,nfl,regular,2024,NA,1721634608601,proj,NA,NA,NA,NA,NA,128,1,12.8,2.4,1.2,1.2,2.4,3.6,2.4,12,18.8,30.8,24.8,18,NA,NA,401.6,999,626.6,407.4,401.6,226.7,239.8,226.7,239.2,999,335.7,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
3257,https://api.sleeper.com/projections/nfl/player/3257?season_type=regular&season=2024,,NA,rotowire,NE,3257,1721634610825,season,nfl,regular,2024,NA,1721634610825,proj,18,NA,1.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.56,27.56,27.56,18,1,NA,442.8,999,643.7,391.7,442.8,478.7,590.2,478.7,245.5,999,203.4,NA,NA,444,3,2,44.4,42,66,NA,63.64,NA
5854,https://api.sleeper.com/projections/nfl/player/5854?season_type=regular&season=2024,,NA,rotowire,NYG,5854,1721634613542,season,nfl,regular,2024,NA,1721634613542,proj,21,NA,2.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.22,27.22,27.22,18,1,NA,455.9,999,550.7,421.2,455.9,519.8,599.7,519.8,248.9,999,239.2,NA,NA,428,3,2,42.8,38,62,NA,61.29,NA
6111,https://api.sleeper.com/projections/nfl/player/6111?season_type=regular&season=2024,,NA,rotowire,CIN,6111,1721634613891,season,nfl,regular,2024,NA,1721634613891,proj,34,NA,3.4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.72,30.72,30.72,18,NA,NA,352,999,669.9,437.9,352,497.4,541.6,497.4,251.1,999,257.8,NA,NA,433,3,2,43.3,40,62,NA,64.52,NA
