sleeper_id,projection_url,player_data-date,adp_2qb,adp_dynasty,adp_dynasty_2qb,adp_dynasty_half_ppr,adp_dynasty_ppr,adp_dynasty_std,adp_half_ppr,adp_idp,adp_ppr,adp_rookie,adp_std,bonus_rec_rb,fum_lost,gp,pts_half_ppr,pts_ppr,pts_std,rec,rec_0_4,rec_10_19,rec_20_29,rec_30_39,rec_40p,rec_5_9,rec_fd,rec_td,rec_yd,rush_2pt,rush_att,rush_fd,rush_td,rush_yd,bonus_rec_wr,bonus_rec_te,cmp_pct,pass_2pt,pass_att,pass_cmp,pass_fd,pass_int,pass_td,pass_yd,def_kr_td,pr_td,player_data-category,player_data-last_modified,player_data-week,player_data-season,player_data-season_type,player_data-sport,player_data-game_id,player_data-player_id,player_data-updated_at,player_data-team,player_data-company,player_data-opponent,player_data-player
11576,https://api.sleeper.com/projections/nfl/player/11576?season_type=regular&season=2024,NA,207.6,999,188.2,162.4,164.8,162.4,191,260.5,198.9,999,191,12,NA,18,73.5,79.5,67.5,12,2.4,3.6,2.4,1.2,1.2,2.4,9,1,90,NA,82,34.5,3,345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463840,NA,2024,regular,nfl,season,11576,1724399463840,NYJ,rotowire,NA,
10235,https://api.sleeper.com/projections/nfl/player/10235?season_type=regular&season=2024,NA,199.3,999,181.8,164.1,163.6,164.1,236.6,263.4,229.6,999,236.6,16,1,18,56.8,64.8,48.8,16,3.2,4.8,3.2,1.6,1.6,3.2,12.1,1,121,NA,50,20.7,2,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399462429,NA,2024,regular,nfl,season,10235,1724399462429,CHI,rotowire,NA,
9494,https://api.sleeper.com/projections/nfl/player/9494?season_type=regular&season=2024,NA,191.7,999,183.3,157.5,167.2,157.5,209.6,294.5,226.7,999,209.6,NA,NA,18,88,106,70,36,7.2,10.8,7.2,3.6,3.6,7.2,49.7,3,497,NA,3,2.3,NA,23,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,proj,1724399475636,NA,2024,regular,nfl,season,9494,1724399475636,DEN,rotowire,NA,
8126,https://api.sleeper.com/projections/nfl/player/8126?season_type=regular&season=2024,NA,195.2,999,205.4,197.6,199.6,197.6,231,317.3,219.9,999,231,NA,1,18,115.8,144.8,86.8,58,11.6,17.4,11.6,5.8,5.8,11.6,59.3,4,593,NA,10,5.5,NA,55,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399474189,NA,2024,regular,nfl,season,8126,1724399474189,NYG,rotowire,NA,
11564,https://api.sleeper.com/projections/nfl/player/11564?season_type=regular&season=2024,NA,129.7,999,63.4,139.5,139.1,139.5,226.5,114.8,222.6,999,226.5,NA,3,18,243.54,243.54,243.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,28.1,3,281,NA,NA,62,1,500,310,336.1,13,20,3361,NA,NA,proj,1724399463818,NA,2024,regular,nfl,season,11564,1724399463818,NE,rotowire,NA,
11650,https://api.sleeper.com/projections/nfl/player/11650?season_type=regular&season=2024,NA,209.3,999,182,153.3,151.8,153.3,207.6,252.8,214.6,999,207.6,NA,NA,18,105.5,132,79,53,10.6,15.9,10.6,5.3,5.3,10.6,58.2,3,582,NA,6,2.8,NA,28,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463978,NA,2024,regular,nfl,season,11650,1724399463978,WAS,rotowire,NA,
7608,https://api.sleeper.com/projections/nfl/player/7608?season_type=regular&season=2024,NA,197.5,999,214.6,190.7,187.8,190.7,198.2,318.8,215.3,999,198.2,10,1,18,77.3,82.3,72.3,10,2,3,2,1,1,2,7.6,1,76,NA,100,42.7,3,427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399473284,NA,2024,regular,nfl,season,7608,1724399473284,CHI,rotowire,NA,
11600,https://api.sleeper.com/projections/nfl/player/11600?season_type=regular&season=2024,NA,193.3,999,157.5,154.5,154.3,154.5,232.4,205.6,221.4,999,232.4,NA,NA,18,69.5,85.5,53.5,32,6.4,9.6,6.4,3.2,3.2,6.4,35.5,3,355,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463888,NA,2024,regular,nfl,season,11600,1724399463888,CAR,rotowire,NA,
9511,https://api.sleeper.com/projections/nfl/player/9511?season_type=regular&season=2024,NA,219.6,999,180.3,163.4,171.4,163.4,237.3,306.2,255.6,999,237.3,10,1,18,37,42,32,10,2,3,2,1,1,2,7.5,NA,75,NA,45,20.5,1,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399475666,NA,2024,regular,nfl,season,9511,1724399475666,BAL,rotowire,NA,
7571,https://api.sleeper.com/projections/nfl/player/7571?season_type=regular&season=2024,NA,198.9,999,199.7,189.7,189.5,189.7,208.9,327.4,211.2,999,208.9,NA,NA,18,106.2,129.2,83.2,46,9.2,13.8,9.2,4.6,4.6,9.2,58.7,4,587,NA,1,0.5,NA,5,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399473229,NA,2024,regular,nfl,season,7571,1724399473229,BAL,rotowire,NA,
11584,https://api.sleeper.com/projections/nfl/player/11584?season_type=regular&season=2024,NA,199.2,999,178.7,166,158.3,166,199.3,253.9,207.9,999,199.3,18,1,18,70,79,61,18,3.6,5.4,3.6,1.8,1.8,3.6,13.1,1,131,NA,78,31.9,2,319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463856,NA,2024,regular,nfl,season,11584,1724399463856,TB,rotowire,NA,
7561,https://api.sleeper.com/projections/nfl/player/7561?season_type=regular&season=2024,NA,203.5,999,223.1,204.5,211.5,204.5,197.6,339.6,200.2,999,197.6,10,1,18,68.7,73.7,63.7,10,2,3,2,1,1,2,7.6,NA,76,NA,88,40.1,3,401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399473212,NA,2024,regular,nfl,season,7561,1724399473212,SF,rotowire,NA,
4144,https://api.sleeper.com/projections/nfl/player/4144?season_type=regular&season=2024,NA,212.8,999,262.2,343.9,327.9,343.9,239.3,437.4,230.5,999,239.3,NA,NA,18,72.4,90.4,54.4,36,7.2,10.8,7.2,3.6,3.6,7.2,36.4,3,364,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399467710,NA,2024,regular,nfl,season,4144,1724399467710,MIA,rotowire,NA,
8129,https://api.sleeper.com/projections/nfl/player/8129?season_type=regular&season=2024,NA,185.3,999,198.5,173.1,173.9,173.1,202.5,247.5,212.4,999,202.5,9,1,18,70.8,75.3,66.3,9,1.8,2.7,1.8,0.9,0.9,1.8,6.7,NA,67,NA,106,43.6,3,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399474192,NA,2024,regular,nfl,season,8129,1724399474192,HOU,rotowire,NA,
11579,https://api.sleeper.com/projections/nfl/player/11579?season_type=regular&season=2024,NA,211.2,999,190.8,175.7,175.3,175.7,213.6,265.8,227.7,999,213.6,10,2,18,43.4,48.4,38.4,10,2,3,2,1,1,2,6.6,NA,66,NA,56,23.8,2,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463846,NA,2024,regular,nfl,season,11579,1724399463846,DEN,rotowire,NA,
7002,https://api.sleeper.com/projections/nfl/player/7002?season_type=regular&season=2024,NA,206.1,999,242.3,275.4,303.5,275.4,248.4,430.3,271.4,999,248.4,NA,NA,18,69.9,85.9,53.9,32,6.4,9.6,6.4,3.2,3.2,6.4,35.9,3,359,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399472268,NA,2024,regular,nfl,season,7002,1724399472268,NO,rotowire,NA,
2078,https://api.sleeper.com/projections/nfl/player/2078?season_type=regular&season=2024,NA,235.4,999,251.5,231.5,253.6,231.5,247.9,407.5,251.8,999,247.9,NA,NA,18,78,95,61,34,6.8,10.2,6.8,3.4,3.4,6.8,42.3,3,423,NA,1,0.7,NA,7,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399466070,NA,2024,regular,nfl,season,2078,1724399466070,MIA,rotowire,NA,
9228,https://api.sleeper.com/projections/nfl/player/9228?season_type=regular&season=2024,NA,121.6,999,84.9,169.8,157.8,169.8,228.5,183.9,225.3,999,228.5,NA,3,18,231.14,231.14,231.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,22.7,2,227,NA,NA,60.38,1,525,317,346.1,14,19,3461,NA,NA,proj,1724399475597,NA,2024,regular,nfl,season,9228,1724399475597,CAR,rotowire,NA,
11563,https://api.sleeper.com/projections/nfl/player/11563?season_type=regular&season=2024,NA,137.7,999,99.9,158.6,161.6,158.6,220.8,183.2,206.9,999,220.8,NA,3,18,233.2,233.2,233.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,36.8,3,368,NA,NA,64.38,NA,466,300,311,12,18,3110,NA,NA,proj,1724399463816,NA,2024,regular,nfl,season,11563,1724399463816,DEN,rotowire,NA,
1234,https://api.sleeper.com/projections/nfl/player/1234?season_type=regular&season=2024,NA,131,999,159.1,270.7,285.4,270.7,246.8,215.1,250.9,999,246.8,NA,3,18,215.88,215.88,215.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,30,2,300,NA,NA,64.11,1,418,268,289.7,10,18,2897,NA,NA,proj,1724399465293,NA,2024,regular,nfl,season,1234,1724399465293,PIT,rotowire,NA,
5857,https://api.sleeper.com/projections/nfl/player/5857?season_type=regular&season=2024,NA,191,999,212.9,215.3,207.5,215.3,223.2,324.6,216.9,999,223.2,NA,NA,18,93.6,118.6,68.6,50,10,15,10,5,5,10,50.6,3,506,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399470366,NA,2024,regular,nfl,season,5857,1724399470366,SEA,rotowire,NA,
2028,https://api.sleeper.com/projections/nfl/player/2028?season_type=regular&season=2024,NA,122.2,999,154.1,308.8,292.8,308.8,244.4,206.7,253.3,999,244.4,NA,3,18,231.8,231.8,231.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,6.8,1,68,NA,NA,66.67,1,531,354,365,11,22,3650,NA,NA,proj,1724399466038,NA,2024,regular,nfl,season,2028,1724399466038,NO,rotowire,NA,
11645,https://api.sleeper.com/projections/nfl/player/11645?season_type=regular&season=2024,NA,205.7,999,171.3,170,170.1,170,237.3,259.7,228.4,999,237.3,NA,NA,18,88.7,108.7,68.7,40,8,12,8,4,4,8,48.5,3,485,NA,3,2.2,NA,22,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463970,NA,2024,regular,nfl,season,11645,1724399463970,NE,rotowire,NA,
11597,https://api.sleeper.com/projections/nfl/player/11597?season_type=regular&season=2024,NA,215.4,999,197.2,199.2,198.8,199.2,258.1,290.6,244.1,999,258.1,NA,NA,18,73.9,91.9,55.9,36,7.2,10.8,7.2,3.6,3.6,7.2,37.9,3,379,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463880,NA,2024,regular,nfl,season,11597,1724399463880,NYG,rotowire,NA,
6820,https://api.sleeper.com/projections/nfl/player/6820?season_type=regular&season=2024,NA,223.3,999,243.5,222,239.5,222,221.5,383.9,224,999,221.5,19,NA,18,67.9,77.4,58.4,19,3.8,5.7,3.8,1.9,1.9,3.8,14,1,140,NA,63,26.4,2,264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399471951,NA,2024,regular,nfl,season,6820,1724399471951,KC,rotowire,NA,
5987,https://api.sleeper.com/projections/nfl/player/5987?season_type=regular&season=2024,NA,210.4,999,226.6,202.6,213.8,202.6,229.3,340.2,231,999,229.3,14,1,18,64.8,71.8,57.8,14,2.8,4.2,2.8,1.4,1.4,2.8,9.5,1,95,NA,80,32.3,2,323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399470608,NA,2024,regular,nfl,season,5987,1724399470608,LV,rotowire,NA,
11629,https://api.sleeper.com/projections/nfl/player/11629?season_type=regular&season=2024,NA,227.9,999,202.8,196.1,186.3,196.1,271.1,308.7,267.2,999,271.1,NA,NA,18,74.1,90.1,58.1,32,6.4,9.6,6.4,3.2,3.2,6.4,39.4,3,394,NA,1,0.7,NA,7,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463943,NA,2024,regular,nfl,season,11629,1724399463943,BAL,rotowire,NA,
5870,https://api.sleeper.com/projections/nfl/player/5870?season_type=regular&season=2024,NA,133.9,999,151.9,260.1,282.8,260.1,240.9,273.2,257.3,999,240.9,NA,3,18,227.32,227.32,227.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,41.4,3,414,NA,NA,64.78,1,423,274,292.3,9,16,2923,NA,NA,proj,1724399470390,NA,2024,regular,nfl,season,5870,1724399470390,NYG,rotowire,NA,
4080,https://api.sleeper.com/projections/nfl/player/4080?season_type=regular&season=2024,NA,223.2,999,245.4,231.7,254.1,231.7,272.2,441.3,265.3,999,272.2,NA,1,18,80.7,99.7,61.7,38,7.6,11.4,7.6,3.8,3.8,7.6,45,3,450,NA,2,0.7,NA,7,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399467601,NA,2024,regular,nfl,season,4080,1724399467601,ARI,rotowire,NA,
3286,https://api.sleeper.com/projections/nfl/player/3286?season_type=regular&season=2024,NA,214.4,999,278.5,247.7,271.1,247.7,225.2,386.6,244.2,999,225.2,NA,NA,18,113,136.5,89.5,47,9.4,14.1,9.4,4.7,4.7,9.4,58.4,5,584,NA,1,1.1,NA,11,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399466906,NA,2024,regular,nfl,season,3286,1724399466906,LAR,rotowire,NA,
9225,https://api.sleeper.com/projections/nfl/player/9225?season_type=regular&season=2024,NA,225.6,999,210.9,198.4,204.1,198.4,222,338.9,246.7,999,222,10,NA,18,52.8,57.8,47.8,10,2,3,2,1,1,2,7.2,NA,72,NA,68,28.6,2,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399475591,NA,2024,regular,nfl,season,9225,1724399475591,JAX,rotowire,NA,
7591,https://api.sleeper.com/projections/nfl/player/7591?season_type=regular&season=2024,NA,149,999,127.1,187.6,195.3,187.6,209.2,194.9,208.4,999,209.2,NA,2,18,73.12,73.12,73.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,19.8,2,198,NA,NA,60.87,NA,115,70,80.8,3,4,808,NA,NA,proj,1724399473258,NA,2024,regular,nfl,season,7591,1724399473258,PIT,rotowire,NA,
9482,https://api.sleeper.com/projections/nfl/player/9482?season_type=regular&season=2024,NA,213.1,999,191.4,193.8,188.5,193.8,276.3,289.7,268.7,999,276.3,NA,NA,18,54.2,67.7,40.7,27,5.4,8.1,5.4,2.7,2.7,5.4,28.7,2,287,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399475615,NA,2024,regular,nfl,season,9482,1724399475615,LV,rotowire,NA,
4993,https://api.sleeper.com/projections/nfl/player/4993?season_type=regular&season=2024,NA,204.5,999,237.9,228.7,249.2,228.7,233.8,367.3,218.5,999,233.8,NA,NA,18,53.5,66.5,40.5,26,5.2,7.8,5.2,2.6,2.6,5.2,28.5,2,285,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399468964,NA,2024,regular,nfl,season,4993,1724399468964,CIN,rotowire,NA,
11618,https://api.sleeper.com/projections/nfl/player/11618?season_type=regular&season=2024,NA,207,999,183.9,180.6,180.8,180.6,235.8,299.5,241.8,999,235.8,NA,NA,18,112,139.5,84.5,55,11,16.5,11,5.5,5.5,11,58.3,4,583,NA,3,2.2,NA,22,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463924,NA,2024,regular,nfl,season,11618,1724399463924,TB,rotowire,NA,
9484,https://api.sleeper.com/projections/nfl/player/9484?season_type=regular&season=2024,NA,201.7,999,189.6,195.4,202.5,195.4,274.2,332,262.5,999,274.2,NA,NA,18,70.5,87.5,53.5,34,6.8,10.2,6.8,3.4,3.4,6.8,35.5,3,355,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399475619,NA,2024,regular,nfl,season,9484,1724399475619,GB,rotowire,NA,
6865,https://api.sleeper.com/projections/nfl/player/6865?season_type=regular&season=2024,NA,215.8,999,246.2,298.1,278.7,298.1,262.4,412.5,254,999,262.4,NA,NA,18,71.6,88.6,54.6,34,6.8,10.2,6.8,3.4,3.4,6.8,36.6,3,366,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399472027,NA,2024,regular,nfl,season,6865,1724399472027,LAR,rotowire,NA,
3225,https://api.sleeper.com/projections/nfl/player/3225?season_type=regular&season=2024,NA,220.4,999,235,219.9,239.6,219.9,243.1,343.2,242.9,999,243.1,NA,1,18,88,111,65,46,9.2,13.8,9.2,4.6,4.6,9.2,48.2,3,482,NA,2,0.8,NA,8,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399466816,NA,2024,regular,nfl,season,3225,1724399466816,TEN,rotowire,NA,
11621,https://api.sleeper.com/projections/nfl/player/11621?season_type=regular&season=2024,NA,270.2,999,201.4,186.3,182.7,186.3,265.9,316.3,263.4,999,265.9,NA,NA,18,25.7,31.2,20.2,11,2.2,3.3,2.2,1.1,1.1,2.2,13.8,1,138,NA,1,0.4,NA,4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463929,NA,2024,regular,nfl,season,11621,1724399463929,LAC,rotowire,NA,
8219,https://api.sleeper.com/projections/nfl/player/8219?season_type=regular&season=2024,NA,222.4,999,229,257,255.7,257,265.5,401.4,270.8,999,265.5,NA,NA,18,54.2,67.2,41.2,26,5.2,7.8,5.2,2.6,2.6,5.2,29.2,2,292,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399474349,NA,2024,regular,nfl,season,8219,1724399474349,IND,rotowire,NA,
8172,https://api.sleeper.com/projections/nfl/player/8172?season_type=regular&season=2024,NA,218.2,999,207.2,214.7,238.4,214.7,264.5,361.2,258,999,264.5,NA,NA,18,62.6,79.1,46.1,33,6.6,9.9,6.6,3.3,3.3,6.6,34.1,2,341,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399474265,NA,2024,regular,nfl,season,8172,1724399474265,DEN,rotowire,NA,
11651,https://api.sleeper.com/projections/nfl/player/11651?season_type=regular&season=2024,NA,239.4,999,209.2,194.2,201.2,194.2,242.4,333,264.1,999,242.4,10,NA,18,49.4,54.4,44.4,10,2,3,2,1,1,2,7.5,NA,75,NA,58,24.9,2,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463980,NA,2024,regular,nfl,season,11651,1724399463980,SF,rotowire,NA,
11577,https://api.sleeper.com/projections/nfl/player/11577?season_type=regular&season=2024,NA,229.4,999,206.8,182.5,183,182.5,223.5,319.3,247,999,223.5,12,NA,18,62.9,68.9,56.9,12,2.4,3.6,2.4,1.2,1.2,2.4,8.8,1,88,NA,70,30.1,2,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463842,NA,2024,regular,nfl,season,11577,1724399463842,PHI,rotowire,NA,
6011,https://api.sleeper.com/projections/nfl/player/6011?season_type=regular&season=2024,NA,150.2,999,177.1,310.9,335.7,310.9,268.3,281.5,260.2,999,268.3,NA,2,18,184.32,184.32,184.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,15.4,2,154,NA,NA,64.56,NA,412,266,277.3,10,15,2773,NA,NA,proj,1724399470652,NA,2024,regular,nfl,season,6011,1724399470652,LV,rotowire,NA,
4111,https://api.sleeper.com/projections/nfl/player/4111?season_type=regular&season=2024,NA,237.4,999,266.1,266.5,294.2,266.5,244.5,494.1,269.7,999,244.5,10,NA,18,54.6,59.6,49.6,10,2,3,2,1,1,2,7.4,NA,74,NA,72,30.2,2,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399467656,NA,2024,regular,nfl,season,4111,1724399467656,CLE,rotowire,NA,
5970,https://api.sleeper.com/projections/nfl/player/5970?season_type=regular&season=2024,NA,217.9,999,244.2,223.1,245.1,223.1,227.4,397.3,248,999,227.4,NA,NA,18,102,129.5,74.5,55,11,16.5,11,5.5,5.5,11,54,3,540,NA,5,2.5,NA,25,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399470576,NA,2024,regular,nfl,season,5970,1724399470576,ARI,rotowire,NA,
6828,https://api.sleeper.com/projections/nfl/player/6828?season_type=regular&season=2024,NA,230.5,999,228.8,212.7,206.6,212.7,234,341.9,243.7,999,234,13,1,18,64.1,70.6,57.6,13,2.6,3.9,2.6,1.3,1.3,2.6,9.5,NA,95,NA,78,32.1,3,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399471965,NA,2024,regular,nfl,season,6828,1724399471965,GB,rotowire,NA,
9497,https://api.sleeper.com/projections/nfl/player/9497?season_type=regular&season=2024,NA,242.5,999,217.7,203.7,205.5,203.7,269.2,377.7,265.8,999,269.2,NA,NA,18,58.1,69.6,46.6,23,4.6,6.9,4.6,2.3,2.3,4.6,34.3,2,343,NA,1,0.3,NA,3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399475641,NA,2024,regular,nfl,season,9497,1724399475641,NYG,rotowire,NA,
4951,https://api.sleeper.com/projections/nfl/player/4951?season_type=regular&season=2024,NA,228.3,999,239.5,225.8,251.2,225.8,241.5,414.6,256.2,999,241.5,NA,NA,18,89.6,109.1,70.1,39,7.8,11.7,7.8,3.9,3.9,7.8,51.4,3,514,NA,1,0.7,NA,7,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399468893,NA,2024,regular,nfl,season,4951,1724399468893,LAC,rotowire,NA,
4454,https://api.sleeper.com/projections/nfl/player/4454?season_type=regular&season=2024,NA,243.2,999,285.4,314.3,307,314.3,275.7,500.3,281.7,999,275.7,NA,NA,18,88,107.5,68.5,39,7.8,11.7,7.8,3.9,3.9,7.8,49.3,3,493,NA,2,1.2,NA,12,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399468159,NA,2024,regular,nfl,season,4454,1724399468159,NE,rotowire,NA,
11574,https://api.sleeper.com/projections/nfl/player/11574?season_type=regular&season=2024,NA,231.6,999,220.6,210.4,212.8,210.4,256.8,342.1,261.4,999,256.8,15,NA,18,56.1,63.6,48.6,15,3,4.5,3,1.5,1.5,3,11,NA,110,NA,62,25.6,2,256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463836,NA,2024,regular,nfl,season,11574,1724399463836,LV,rotowire,NA,
5906,https://api.sleeper.com/projections/nfl/player/5906?season_type=regular&season=2024,NA,233.5,999,249.5,262.1,257.6,262.1,270.7,429.2,251.6,999,270.7,NA,NA,18,64.2,78.7,49.7,29,5.8,8.7,5.8,2.9,2.9,5.8,31.7,3,317,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399470461,NA,2024,regular,nfl,season,5906,1724399470461,BUF,rotowire,NA,
6149,https://api.sleeper.com/projections/nfl/player/6149?season_type=regular&season=2024,NA,239.5,999,269.3,271.2,302.9,271.2,272.6,459.4,278.2,999,272.6,NA,NA,18,92.5,111.5,73.5,38,7.6,11.4,7.6,3.8,3.8,7.6,55,3,550,NA,1,0.5,NA,5,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399470884,NA,2024,regular,nfl,season,6149,1724399470884,NYG,rotowire,NA,
1339,https://api.sleeper.com/projections/nfl/player/1339?season_type=regular&season=2024,NA,226,999,281.4,305.8,334.5,305.8,263.1,483.3,258.2,999,263.1,NA,NA,18,62.6,80.1,45.1,35,7,10.5,7,3.5,3.5,7,33.1,2,331,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399465555,NA,2024,regular,nfl,season,1339,1724399465555,WAS,rotowire,NA,
7601,https://api.sleeper.com/projections/nfl/player/7601?season_type=regular&season=2024,NA,271.6,999,234.4,226.1,252,226.1,271.7,418.3,283.8,999,271.7,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399473273,NA,2024,regular,nfl,season,7601,1724399473273,ATL,rotowire,NA,
4943,https://api.sleeper.com/projections/nfl/player/4943?season_type=regular&season=2024,NA,179.2,999,213.7,354.8,332.1,354.8,254.3,327.2,239.6,999,254.3,NA,5,18,261.48,261.48,261.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,24.8,3,248,NA,NA,62.48,4,533,333,366.7,14,22,3667,NA,NA,proj,1724399468882,NA,2024,regular,nfl,season,4943,1724399468882,MIN,rotowire,NA,
8117,https://api.sleeper.com/projections/nfl/player/8117?season_type=regular&season=2024,NA,234.9,999,247.7,253.2,277,253.2,255.8,406.3,249.1,999,255.8,NA,NA,18,85.2,105.2,65.2,40,8,12,8,4,4,8,46.5,3,465,NA,1,0.7,NA,7,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399474173,NA,2024,regular,nfl,season,8117,1724399474173,DAL,rotowire,NA,
4973,https://api.sleeper.com/projections/nfl/player/4973?season_type=regular&season=2024,NA,231.7,999,290.5,351.4,327.3,351.4,287.6,513.4,275.8,999,287.6,NA,NA,18,54.8,68.8,40.8,28,5.6,8.4,5.6,2.8,2.8,5.6,28.8,2,288,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399468928,NA,2024,regular,nfl,season,4973,1724399468928,LAC,rotowire,NA,
5995,https://api.sleeper.com/projections/nfl/player/5995?season_type=regular&season=2024,NA,257.5,999,292.2,297.8,329,297.8,253.5,490.8,240.2,999,253.5,19,NA,18,48.7,58.2,39.2,19,3.8,5.7,3.8,1.9,1.9,3.8,13.9,1,139,NA,31,13.3,1,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399470621,NA,2024,regular,nfl,season,5995,1724399470621,BAL,rotowire,NA,
10866,https://api.sleeper.com/projections/nfl/player/10866?season_type=regular&season=2024,NA,189.8,999,207.8,356,343.6,356,294.1,326.3,290.6,999,294.1,NA,1,18,51.94,51.94,51.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1.7,NA,17,NA,NA,62.5,NA,136,85,90.6,4,5,906,NA,NA,proj,1724399462506,NA,2024,regular,nfl,season,10866,1724399462506,LV,rotowire,NA,
