sleeper_id,projection_url,player_data-date,adp_2qb,adp_dynasty,adp_dynasty_2qb,adp_dynasty_half_ppr,adp_dynasty_ppr,adp_dynasty_std,adp_half_ppr,adp_idp,adp_ppr,adp_rookie,adp_std,bonus_rec_rb,fum_lost,gp,pts_half_ppr,pts_ppr,pts_std,rec,rec_0_4,rec_10_19,rec_20_29,rec_30_39,rec_40p,rec_5_9,rec_fd,rec_td,rec_yd,rush_2pt,rush_att,rush_fd,rush_td,rush_yd,bonus_rec_wr,bonus_rec_te,cmp_pct,pass_2pt,pass_att,pass_cmp,pass_fd,pass_int,pass_td,pass_yd,def_kr_td,pr_td,player_data-category,player_data-last_modified,player_data-week,player_data-sport,player_data-season_type,player_data-season,player_data-game_id,player_data-updated_at,player_data-player_id,player_data-team,player_data-company,player_data-opponent,player_data-player
4199,https://api.sleeper.com/projections/nfl/player/4199?season_type=regular&season=2024,NA,74.7,999,107.7,86.2,85.4,86.2,59.9,85,61.9,999,59.9,36,1,18,179.2,197.2,161.2,36,7.2,10.8,7.2,3.6,3.6,7.2,26.7,2,267,NA,203,88.5,6,885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449052139,NA,nfl,regular,2024,season,1723449052139,4199,MIN,rotowire,NA,
4137,https://api.sleeper.com/projections/nfl/player/4137?season_type=regular&season=2024,NA,84.8,999,121.8,103.5,103.6,103.5,60.2,112.5,62.6,999,60.2,33,1,18,175.3,191.8,158.8,33,6.6,9.9,6.6,3.3,3.3,6.6,24.6,1,246,NA,204,88.2,7,882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449052046,NA,nfl,regular,2024,season,1723449052046,4137,ARI,rotowire,NA,
4950,https://api.sleeper.com/projections/nfl/player/4950?season_type=regular&season=2024,NA,76.1,999,102.2,88.9,89.8,88.9,65,100.3,62.9,999,65,NA,1,18,178.8,219.3,138.3,81,16.2,24.3,16.2,8.1,8.1,16.2,103.2,6,1032,NA,2,1.1,NA,11,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449053189,NA,nfl,regular,2024,season,1723449053189,4950,JAX,rotowire,NA,
11620,https://api.sleeper.com/projections/nfl/player/11620?season_type=regular&season=2024,NA,89.6,999,39.4,28.1,32.8,28.1,69.8,55.2,69.2,999,69.8,NA,1,18,166.3,201.8,130.8,71,14.2,21.3,14.2,7.1,7.1,14.2,96.1,6,961,NA,1,0.7,NA,7,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449048507,NA,nfl,regular,2024,season,1723449048507,11620,CHI,rotowire,NA,
6770,https://api.sleeper.com/projections/nfl/player/6770?season_type=regular&season=2024,NA,14.8,999,8.7,53.4,55.2,53.4,63,16,64.5,999,63,NA,4,18,305.48,305.48,305.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,18.4,2,184,NA,NA,67.51,1,594,401,422.7,12,31,4227,NA,NA,proj,1723449056189,NA,nfl,regular,2024,season,1723449056189,6770,CIN,rotowire,NA,
5892,https://api.sleeper.com/projections/nfl/player/5892?season_type=regular&season=2024,NA,83.1,999,97.1,77.1,76.6,77.1,64.4,92.3,65.7,999,64.4,20,1,18,172.2,182.2,162.2,20,4,6,4,2,2,4,14.7,1,147,NA,202,89.5,9,895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449054754,NA,nfl,regular,2024,season,1723449054754,5892,DET,rotowire,NA,
6790,https://api.sleeper.com/projections/nfl/player/6790?season_type=regular&season=2024,NA,79.8,999,71.9,52,53.6,52,66.2,70.3,66.7,999,66.2,37,1,18,166,184.5,147.5,37,7.4,11.1,7.4,3.7,3.7,7.4,27.1,1,271,NA,191,80.4,6,804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449056219,NA,nfl,regular,2024,season,1723449056219,6790,CHI,rotowire,NA,
5927,https://api.sleeper.com/projections/nfl/player/5927?season_type=regular&season=2024,NA,80.9,999,93.6,83.3,83.5,83.3,67.6,90,68.2,999,67.6,NA,1,18,168.9,207.4,130.4,77,15.4,23.1,15.4,7.7,7.7,15.4,101.8,5,1018,NA,1,0.6,NA,6,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449054815,NA,nfl,regular,2024,season,1723449054815,5927,WAS,rotowire,NA,
4066,https://api.sleeper.com/projections/nfl/player/4066?season_type=regular&season=2024,NA,69.5,999,94.1,95.3,93.7,95.3,71.5,87.1,67.7,999,71.5,NA,1,18,129,165.5,92.5,73,14.6,21.9,14.6,7.3,7.3,14.6,70.5,4,705,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449051928,NA,nfl,regular,2024,season,1723449051928,4066,JAX,rotowire,NA,
10229,https://api.sleeper.com/projections/nfl/player/10229?season_type=regular&season=2024,NA,96.9,999,78.3,67.9,65,67.9,83.7,84.9,71.5,999,83.7,NA,1,18,162.7,203.2,122.2,81,16.2,24.3,16.2,8.1,8.1,16.2,87.3,6,873,NA,2,0.9,NA,9,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449047088,NA,nfl,regular,2024,season,1723449047088,10229,KC,rotowire,NA,
9756,https://api.sleeper.com/projections/nfl/player/9756?season_type=regular&season=2024,NA,97.8,999,67.7,60.8,59.2,60.8,75.5,80.9,73.8,999,75.5,NA,1,18,164,198,130,68,13.6,20.4,13.6,6.8,6.8,13.6,94.2,6,942,NA,3,1.8,NA,18,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449059991,NA,nfl,regular,2024,season,1723449059991,9756,MIN,rotowire,NA,
7611,https://api.sleeper.com/projections/nfl/player/7611?season_type=regular&season=2024,NA,81,999,85.4,66.8,67.1,66.8,68,79.7,70.1,999,68,32,1,18,170.3,186.3,154.3,32,6.4,9.6,6.4,3.2,3.2,6.4,23.6,1,236,NA,215,90.7,6,907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449057554,NA,nfl,regular,2024,season,1723449057554,7611,NE,rotowire,NA,
10222,https://api.sleeper.com/projections/nfl/player/10222?season_type=regular&season=2024,NA,87,999,80.2,75,73.9,75,70.6,89.3,71.9,999,70.6,NA,1,18,165.7,201.2,130.2,71,14.2,21.3,14.2,7.1,7.1,14.2,88.6,5,886,NA,13,7.6,1,76,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449047076,NA,nfl,regular,2024,season,1723449047076,10222,GB,rotowire,NA,
11624,https://api.sleeper.com/projections/nfl/player/11624?season_type=regular&season=2024,NA,95.2,999,65.2,55,58.3,55,76.5,73.4,76.8,999,76.5,NA,NA,18,150.3,180.8,119.8,61,12.2,18.3,12.2,6.1,6.1,12.2,81.7,6,817,NA,3,2.1,NA,21,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449048512,NA,nfl,regular,2024,season,1723449048512,11624,KC,rotowire,NA,
4037,https://api.sleeper.com/projections/nfl/player/4037?season_type=regular&season=2024,NA,89.7,999,107.4,96.1,96.7,96.1,77.9,116.6,75.2,999,77.9,NA,1,18,172.1,215.6,128.6,87,17.4,26.1,17.4,8.7,8.7,17.4,98,5,980,NA,4,2.6,NA,26,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449051888,NA,nfl,regular,2024,season,1723449051888,4037,TB,rotowire,NA,
11604,https://api.sleeper.com/projections/nfl/player/11604?season_type=regular&season=2024,NA,82.9,999,44.3,43,44.7,43,82.1,58.3,77.6,999,82.1,NA,1,18,128.2,159.2,97.2,62,12.4,18.6,12.4,6.2,6.2,12.4,69.2,5,692,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449048478,NA,nfl,regular,2024,season,1723449048478,11604,LV,rotowire,NA,
3294,https://api.sleeper.com/projections/nfl/player/3294?season_type=regular&season=2024,NA,19.4,999,35.6,107.5,104.6,107.5,73.4,43.2,74.5,999,73.4,NA,3,18,300.32,300.32,300.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,22.2,2,222,NA,NA,67.51,1,551,372,402.8,11,30,4028,NA,NA,proj,1723449051290,NA,nfl,regular,2024,season,1723449051290,3294,DAL,rotowire,NA,
5848,https://api.sleeper.com/projections/nfl/player/5848?season_type=regular&season=2024,NA,91.5,999,111.6,105.5,105.6,105.5,81,115,82.7,999,81,NA,1,18,141.1,170.6,111.6,59,11.8,17.7,11.8,5.9,5.9,11.8,82.2,5,822,NA,3,1.4,NA,14,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449054664,NA,nfl,regular,2024,season,1723449054664,5848,KC,rotowire,NA,
4981,https://api.sleeper.com/projections/nfl/player/4981?season_type=regular&season=2024,NA,94.8,999,110.7,100.3,98.7,100.3,80.8,119.8,79.4,999,80.8,NA,1,18,172.7,209.2,136.2,73,14.6,21.9,14.6,7.3,7.3,14.6,98.8,6,988,NA,6,3.4,NA,34,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449053240,NA,nfl,regular,2024,season,1723449053240,4981,TEN,rotowire,NA,
7528,https://api.sleeper.com/projections/nfl/player/7528?season_type=regular&season=2024,NA,92,999,101.1,80.5,80.4,80.5,74.9,88.8,78.7,999,74.9,27,1,18,169.9,183.4,156.4,27,5.4,8.1,5.4,2.7,2.7,5.4,19.5,1,195,NA,221,90.9,7,909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449057434,NA,nfl,regular,2024,season,1723449057434,7528,PIT,rotowire,NA,
5967,https://api.sleeper.com/projections/nfl/player/5967?season_type=regular&season=2024,NA,103.4,999,103.5,78.3,79,78.3,84.2,105.9,80.3,999,84.2,31,1,18,157.6,173.1,142.1,31,6.2,9.3,6.2,3.1,3.1,6.2,23.1,1,231,NA,200,85,5,850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449054890,NA,nfl,regular,2024,season,1723449054890,5967,TEN,rotowire,NA,
5849,https://api.sleeper.com/projections/nfl/player/5849?season_type=regular&season=2024,NA,21.5,999,24.2,87.4,89.1,87.4,71.1,39.9,83.9,999,71.1,NA,3,18,310.8,310.8,310.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,57.2,5,572,NA,NA,64.55,1,536,346,379,12,22,3790,NA,NA,proj,1723449054666,NA,nfl,regular,2024,season,1723449054666,5849,ARI,rotowire,NA,
2749,https://api.sleeper.com/projections/nfl/player/2749?season_type=regular&season=2024,NA,109.8,999,142.5,116,116.2,116,79.7,145.2,84.9,999,79.7,27,1,18,161,174.5,147.5,27,5.4,8.1,5.4,2.7,2.7,5.4,19.3,1,193,NA,182,82.2,7,822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449050974,NA,nfl,regular,2024,season,1723449050974,2749,MIA,rotowire,NA,
8139,https://api.sleeper.com/projections/nfl/player/8139?season_type=regular&season=2024,NA,93.3,999,98.3,82.3,84.3,82.3,78.6,102.4,80.7,999,78.6,28,1,18,159.7,173.7,145.7,28,5.6,8.4,5.6,2.8,2.8,5.6,20.3,1,203,NA,208,85.4,6,854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449058464,NA,nfl,regular,2024,season,1723449058464,8139,LV,rotowire,NA,
6804,https://api.sleeper.com/projections/nfl/player/6804?season_type=regular&season=2024,NA,25.8,999,17.8,71.1,66.5,71.1,85.1,26.2,86,999,85.1,NA,3,18,292.68,292.68,292.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,21.6,3,216,NA,NA,64.64,1,543,351,392.7,12,28,3927,NA,NA,proj,1723449056244,NA,nfl,regular,2024,season,1723449056244,6804,GB,rotowire,NA,
4033,https://api.sleeper.com/projections/nfl/player/4033?season_type=regular&season=2024,NA,88.7,999,91.6,89.4,88.3,89.4,88,98.1,85.9,999,88,NA,1,18,132.1,165.1,99.1,66,13.2,19.8,13.2,6.6,6.6,13.2,71.1,5,711,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449051882,NA,nfl,regular,2024,season,1723449051882,4033,CLE,rotowire,NA,
8110,https://api.sleeper.com/projections/nfl/player/8110?season_type=regular&season=2024,NA,86.3,999,89.8,89.8,86.2,89.8,89.2,97.4,87.8,999,89.2,NA,1,18,133.1,167.1,99.1,68,13.6,20.4,13.6,6.8,6.8,13.6,71.1,5,711,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449058411,NA,nfl,regular,2024,season,1723449058411,8110,DAL,rotowire,NA,
11635,https://api.sleeper.com/projections/nfl/player/11635?season_type=regular&season=2024,NA,98.1,999,73.9,65.9,70.1,65.9,86,93.6,88.6,999,86,NA,NA,18,147.1,179.1,115.1,64,12.8,19.2,12.8,6.4,6.4,12.8,78,6,780,NA,1,1.1,NA,11,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449048528,NA,nfl,regular,2024,season,1723449048528,11635,LAC,rotowire,NA,
1426,https://api.sleeper.com/projections/nfl/player/1426?season_type=regular&season=2024,NA,113.9,999,147.2,137.4,125.8,137.4,94,156.4,89.3,999,94,NA,1,18,137.5,169.5,105.5,64,12.8,19.2,12.8,6.4,6.4,12.8,76.7,5,767,NA,2,0.8,NA,8,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449050038,NA,nfl,regular,2024,season,1723449050038,1426,TEN,rotowire,NA,
7588,https://api.sleeper.com/projections/nfl/player/7588?season_type=regular&season=2024,NA,107.6,999,92.7,73,74.2,73,93.2,103.4,92.1,999,93.2,31,1,18,156.1,171.6,140.6,31,6.2,9.3,6.2,3.1,3.1,6.2,22.7,1,227,NA,197,83.9,5,839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449057527,NA,nfl,regular,2024,season,1723449057527,7588,DEN,rotowire,NA,
4988,https://api.sleeper.com/projections/nfl/player/4988?season_type=regular&season=2024,NA,106.3,999,119.2,92.5,91.8,92.5,89.2,113.3,89.9,999,89.2,14,1,18,145.1,152.1,138.1,14,2.8,4.2,2.8,1.4,1.4,2.8,10.9,1,109,NA,180,81.2,7,812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449053253,NA,nfl,regular,2024,season,1723449053253,4988,CLE,rotowire,NA,
5937,https://api.sleeper.com/projections/nfl/player/5937?season_type=regular&season=2024,NA,105.1,999,120.5,111,110.1,111,92,140.8,93.6,999,92,NA,1,18,144,183,105,78,15.6,23.4,15.6,7.8,7.8,15.6,81.7,4,817,NA,2,1.3,NA,13,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449054830,NA,nfl,regular,2024,season,1723449054830,5937,CAR,rotowire,NA,
11583,https://api.sleeper.com/projections/nfl/player/11583?season_type=regular&season=2024,NA,98.4,999,66.5,58.5,62.3,58.5,87.6,77.4,91.6,999,87.6,35,1,18,155,172.5,137.5,35,7,10.5,7,3.5,3.5,7,26,1,260,NA,179,77.5,5,775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449048441,NA,nfl,regular,2024,season,1723449048441,11583,CAR,rotowire,NA,
11631,https://api.sleeper.com/projections/nfl/player/11631?season_type=regular&season=2024,NA,122.2,999,71.9,69,75.4,69,96.1,107.6,97.8,999,96.1,NA,1,18,135.1,164.6,105.6,59,11.8,17.7,11.8,5.9,5.9,11.8,76.2,5,762,NA,2,1.4,NA,14,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449048522,NA,nfl,regular,2024,season,1723449048522,11631,JAX,rotowire,NA,
11560,https://api.sleeper.com/projections/nfl/player/11560?season_type=regular&season=2024,NA,35.9,999,11.6,48.1,50.8,48.1,97.4,25.9,102.8,999,97.4,NA,3,18,275.28,275.28,275.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,27.2,3,272,NA,NA,63.67,1,545,347,380.2,14,24,3802,NA,NA,proj,1723449048402,NA,nfl,regular,2024,season,1723449048402,11560,CHI,rotowire,NA,
4663,https://api.sleeper.com/projections/nfl/player/4663?season_type=regular&season=2024,NA,112.8,999,134.2,110.1,107.9,110.1,98.4,130.9,95.4,999,98.4,42,1,18,140.9,161.9,119.9,42,8.4,12.6,8.4,4.2,4.2,8.4,31.9,2,319,NA,128,54,4,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449052788,NA,nfl,regular,2024,season,1723449052788,4663,WAS,rotowire,NA,
9488,https://api.sleeper.com/projections/nfl/player/9488?season_type=regular&season=2024,NA,115.8,999,75.8,64.9,68.1,64.9,102.5,99,100.9,999,102.5,NA,1,18,134.8,168.3,101.3,67,13.4,20.1,13.4,6.7,6.7,13.4,72.3,5,723,NA,2,1,NA,10,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449059919,NA,nfl,regular,2024,season,1723449059919,9488,SEA,rotowire,NA,
6845,https://api.sleeper.com/projections/nfl/player/6845?season_type=regular&season=2024,NA,111.2,999,125.7,109.3,109,109.3,91.6,131.7,94.9,999,91.6,32,NA,18,156.9,172.9,140.9,32,6.4,9.6,6.4,3.2,3.2,6.4,23.2,1,232,NA,183,75.7,6,757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449056319,NA,nfl,regular,2024,season,1723449056319,6845,CIN,rotowire,NA,
8228,https://api.sleeper.com/projections/nfl/player/8228?season_type=regular&season=2024,NA,107.3,999,113.3,93.1,94.2,93.1,95.4,121.5,98,999,95.4,43,1,18,158.3,179.8,136.8,43,8.6,12.9,8.6,4.3,4.3,8.6,31.7,2,317,NA,162,71.1,4,711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449058619,NA,nfl,regular,2024,season,1723449058619,8228,PIT,rotowire,NA,
11637,https://api.sleeper.com/projections/nfl/player/11637?season_type=regular&season=2024,NA,114.9,999,80.6,68.7,71.5,68.7,98.2,96.5,96.2,999,98.2,NA,1,18,132.1,160.6,103.6,57,11.4,17.1,11.4,5.7,5.7,11.4,75.1,5,751,NA,1,0.5,NA,5,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449048531,NA,nfl,regular,2024,season,1723449048531,11637,BUF,rotowire,NA,
8167,https://api.sleeper.com/projections/nfl/player/8167?season_type=regular&season=2024,NA,116.6,999,112,98.6,100.2,98.6,101.1,128,101.8,999,101.1,NA,1,18,143.4,171.9,114.9,57,11.4,17.1,11.4,5.7,5.7,11.4,78.2,6,782,NA,5,2.7,NA,27,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449058511,NA,nfl,regular,2024,season,1723449058511,8167,GB,rotowire,NA,
8183,https://api.sleeper.com/projections/nfl/player/8183?season_type=regular&season=2024,NA,28.3,999,31,104.1,97.8,104.1,100.9,46.2,98.2,999,100.9,NA,3,18,293.74,293.74,293.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,16.3,2,163,NA,NA,67.4,1,497,335,401.1,11,30,4011,NA,NA,proj,1723449058542,NA,nfl,regular,2024,season,1723449058542,8183,SF,rotowire,NA,
5022,https://api.sleeper.com/projections/nfl/player/5022?season_type=regular&season=2024,NA,110.3,999,124.2,120.4,116.5,120.4,107.3,133.6,104.1,999,107.3,NA,1,18,124.2,156.7,91.7,65,13,19.5,13,6.5,6.5,13,69.7,4,697,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449053312,NA,nfl,regular,2024,season,1723449053312,5022,PHI,rotowire,NA,
6130,https://api.sleeper.com/projections/nfl/player/6130?season_type=regular&season=2024,NA,116.9,999,133.5,112.9,113.7,112.9,103.1,149.6,103.6,999,103.1,34,1,18,164.9,181.9,147.9,34,6.8,10.2,6.8,3.4,3.4,6.8,24.3,1,243,NA,218,89.6,5,896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449055167,NA,nfl,regular,2024,season,1723449055167,6130,NYG,rotowire,NA,
5844,https://api.sleeper.com/projections/nfl/player/5844?season_type=regular&season=2024,NA,104.2,999,69.5,76.9,71.5,76.9,113.4,82.7,105.3,999,113.4,NA,1,18,112,141.5,82.5,59,11.8,17.7,11.8,5.9,5.9,11.8,60.5,4,605,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449054658,NA,nfl,regular,2024,season,1723449054658,5844,MIN,rotowire,NA,
11589,https://api.sleeper.com/projections/nfl/player/11589?season_type=regular&season=2024,NA,131.7,999,84.9,74.4,77.7,74.4,104.1,111.7,106.1,999,104.1,21,1,18,108.2,118.7,97.7,21,4.2,6.3,4.2,2.1,2.1,4.2,15.2,1,152,NA,130,54.5,4,545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449048451,NA,nfl,regular,2024,season,1723449048451,11589,ARI,rotowire,NA,
6768,https://api.sleeper.com/projections/nfl/player/6768?season_type=regular&season=2024,NA,37,999,42.1,116.6,115.8,116.6,105.2,60.3,107.7,999,105.2,NA,3,18,277.46,277.46,277.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,7.3,1,73,NA,NA,67.56,1,524,354,410.4,12,29,4104,NA,NA,proj,1723449056187,NA,nfl,regular,2024,season,1723449056187,6768,MIA,rotowire,NA,
5001,https://api.sleeper.com/projections/nfl/player/5001?season_type=regular&season=2024,NA,118.6,999,125.9,121.9,119.6,121.9,114.5,143,107.9,999,114.5,NA,1,18,119.5,149,90,59,11.8,17.7,11.8,5.9,5.9,11.8,62,5,620,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449053277,NA,nfl,regular,2024,season,1723449053277,5001,HOU,rotowire,NA,
8148,https://api.sleeper.com/projections/nfl/player/8148?season_type=regular&season=2024,NA,127.4,999,123.9,107.8,111.7,107.8,110,147.2,110.6,999,110,NA,1,18,140.9,169.4,112.4,57,11.4,17.1,11.4,5.7,5.7,11.4,80.9,5,809,NA,6,3.5,NA,35,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449058479,NA,nfl,regular,2024,season,1723449058479,8148,DET,rotowire,NA,
9508,https://api.sleeper.com/projections/nfl/player/9508?season_type=regular&season=2024,NA,121.4,999,104.9,91.5,92.3,91.5,107.4,125.5,109.3,999,107.4,41,1,18,151.1,171.6,130.6,41,8.2,12.3,8.2,4.1,4.1,8.2,30.2,2,302,NA,154,66.4,4,664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449059956,NA,nfl,regular,2024,season,1723449059956,9508,TEN,rotowire,NA,
3163,https://api.sleeper.com/projections/nfl/player/3163?season_type=regular&season=2024,NA,39.9,999,48.6,128.1,123.2,128.1,111.4,65.8,112,999,111.4,NA,3,18,280.98,280.98,280.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,5.7,1,57,NA,NA,65.56,1,572,375,420.7,11,29,4207,NA,NA,proj,1723449051108,NA,nfl,regular,2024,season,1723449051108,3163,DET,rotowire,NA,
8154,https://api.sleeper.com/projections/nfl/player/8154?season_type=regular&season=2024,NA,129.5,999,127.1,106.4,106.2,106.4,106.1,150.1,111.5,999,106.1,25,1,18,151.6,164.1,139.1,25,5,7.5,5,2.5,2.5,5,18.4,1,184,NA,201,80.7,6,807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449058493,NA,nfl,regular,2024,season,1723449058493,8154,WAS,rotowire,NA,
5248,https://api.sleeper.com/projections/nfl/player/5248?season_type=regular&season=2024,NA,124.9,999,150.5,124.4,130.4,124.4,109,164.4,113,999,109,17,1,18,151.4,159.9,142.9,17,3.4,5.1,3.4,1.7,1.7,3.4,12.5,1,125,NA,197,84.4,7,844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449053689,NA,nfl,regular,2024,season,1723449053689,5248,LAC,rotowire,NA,
11566,https://api.sleeper.com/projections/nfl/player/11566?season_type=regular&season=2024,NA,51.5,999,28.7,85.4,87.6,85.4,112.7,53.3,115.6,999,112.7,NA,3,18,274.56,274.56,274.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,52.8,5,528,NA,NA,60.93,1,494,301,334.4,14,19,3344,NA,NA,proj,1723449048414,NA,nfl,regular,2024,season,1723449048414,11566,WAS,rotowire,NA,
5045,https://api.sleeper.com/projections/nfl/player/5045?season_type=regular&season=2024,NA,134.5,999,149.9,132.7,134,132.7,116.6,177.2,116.8,999,116.6,NA,1,18,141.1,171.6,110.6,61,12.2,18.3,12.2,6.1,6.1,12.2,82.1,5,821,NA,1,0.5,NA,5,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449053350,NA,nfl,regular,2024,season,1723449053350,5045,DEN,rotowire,NA,
11625,https://api.sleeper.com/projections/nfl/player/11625?season_type=regular&season=2024,NA,151.1,999,115.9,94.3,102.3,94.3,120.7,142.5,124.3,999,120.7,NA,NA,18,115.1,140.1,90.1,50,10,15,10,5,5,10,65.3,4,653,NA,1,0.8,NA,8,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449048513,NA,nfl,regular,2024,season,1723449048513,11625,IND,rotowire,NA,
8121,https://api.sleeper.com/projections/nfl/player/8121?season_type=regular&season=2024,NA,136.5,999,143.3,131.9,128.8,131.9,119.2,160,118.1,999,119.2,NA,1,18,135.1,165.6,104.6,61,12.2,18.3,12.2,6.1,6.1,12.2,76.1,5,761,NA,1,0.5,NA,5,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449058435,NA,nfl,regular,2024,season,1723449058435,8121,GB,rotowire,NA,
4082,https://api.sleeper.com/projections/nfl/player/4082?season_type=regular&season=2024,NA,141.9,999,179.7,170.5,168.5,170.5,121.8,197.1,119.2,999,121.8,NA,1,18,141.7,174.2,109.2,65,13,19.5,13,6.5,6.5,13,72.4,4,724,NA,13,8.8,1,88,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449051958,NA,nfl,regular,2024,season,1723449051958,4082,BUF,rotowire,NA,
11586,https://api.sleeper.com/projections/nfl/player/11586?season_type=regular&season=2024,NA,138.5,999,114.2,97.5,101.8,97.5,116.4,134.6,116.9,999,116.4,20,1,18,102.3,112.3,92.3,20,4,6,4,2,2,4,14.8,1,148,NA,112,49.5,4,495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449048445,NA,nfl,regular,2024,season,1723449048445,11586,LAR,rotowire,NA,
3164,https://api.sleeper.com/projections/nfl/player/3164?season_type=regular&season=2024,NA,130.1,999,161.9,145.2,143.3,145.2,115.3,168.3,114.5,999,115.3,29,1,18,155,169.5,140.5,29,5.8,8.7,5.8,2.9,2.9,5.8,20.8,1,208,NA,181,73.7,7,737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449051109,NA,nfl,regular,2024,season,1723449051109,3164,DAL,rotowire,NA,
